movie_id,genre
9759,Thriller
9760,Action
9760,Comedy
9760,Adventure
9762,Crime
9762,Drama
9762,Music
9762,Romance
9763,Drama
9766,Action
9766,Crime
9766,Drama
9766,Adventure
9767,Comedy
9767,Romance
9770,Thriller
9770,Drama
9770,Action
9772,Action
9772,Thriller
9776,Comedy
9778,Romance
9778,Comedy
9779,Drama
9779,Comedy
9781,Comedy
9781,Music
9782,Thriller
9782,Drama
9783,Horror
9783,Thriller
9787,Drama
9792,Horror
9792,Thriller
9793,Thriller
9793,Horror
9794,Romance
9794,Comedy
9798,Thriller
9798,Drama
9798,Action
9799,Action
9799,Crime
9799,Thriller
9800,Drama
9801,Comedy
9801,Romance
9802,Adventure
9802,Action
9802,Thriller
9804,Action
9804,Adventure
9806,Family
9806,Animation
9806,Adventure
9806,Action
9809,Comedy
9809,Crime
9813,Thriller
9813,Drama
9816,Drama
9816,Family
9816,Romance
9816,Music
9819,Drama
9821,Drama
9821,Comedy
9822,Fantasy
9822,Family
9822,Adventure
9822,Action
9823,Science Fiction
9823,Fantasy
9823,Action
9824,Fantasy
9824,Adventure
9824,Action
9824,Comedy
9824,Science Fiction
9825,Horror
9825,Science Fiction
9825,Action
9825,Comedy
9825,Thriller
9826,Action
9826,Adventure
9829,Crime
9829,Action
9829,Drama
9829,History
9829,Thriller
9833,Drama
9833,Romance
9833,Thriller
9836,Animation
9836,Comedy
9837,Drama
9837,Music
9837,Family
9837,Animation
9837,Adventure
9839,Adventure
9839,Drama
9839,War
9839,Romance
9842,Drama
9842,Romance
9842,Comedy
9849,Science Fiction
9849,Comedy
9849,Drama
9849,Family
9869,Crime
9869,Thriller
9869,Action
9869,Drama
9870,Drama
9870,Romance
9870,Comedy
9877,Thriller
9877,Horror
9879,Crime
9879,Thriller
9879,Drama
9880,Romance
9880,Comedy
9880,Family
9882,Thriller
9882,Action
9882,Crime
9882,Drama
9884,Action
9884,Thriller
9884,Drama
9889,Romance
9889,Comedy
9890,Comedy
9890,Science Fiction
9890,Action
9893,Comedy
9893,Family
9894,Drama
9894,Comedy
9894,Thriller
9895,Thriller
9895,Romance
9895,Comedy
9895,Drama
9896,Comedy
9896,Adventure
9899,Comedy
9899,Music
9900,Comedy
9902,Thriller
9902,Horror
9903,Drama
9903,Comedy
9906,Fantasy
9906,Adventure
9906,Comedy
9906,Animation
9906,Family
9907,Animation
9907,Comedy
9907,Family
9912,Drama
9913,Horror
9913,Thriller
9913,Drama
9913,Mystery
9916,Drama
9918,Drama
9919,Romance
9919,Comedy
9920,Action
9920,Science Fiction
9920,Thriller
9922,Adventure
9922,Drama
9923,Crime
9923,Action
9928,Animation
9928,Science Fiction
9928,Family
9928,Comedy
9930,Comedy
9930,Drama
9930,Thriller
9930,Crime
9930,Romance
9932,Crime
9932,Comedy
9942,Comedy
9944,Drama
9944,Crime
9944,Thriller
9944,Mystery
9945,Thriller
9945,Horror
9945,Fantasy
9945,Drama
9945,Action
9946,Action
9946,Fantasy
9946,Horror
9946,Mystery
9947,Fantasy
9947,Action
9950,Crime
9950,Drama
9950,Comedy
9950,Action
9952,Adventure
9952,War
9952,Drama
9954,Thriller
9954,Science Fiction
9954,Horror
9954,Action
9954,Fantasy
9954,Adventure
9955,Comedy
9955,Drama
9955,Action
9957,Comedy
9962,Romance
9962,Comedy
9962,Drama
9963,Thriller
9963,Mystery
9963,Drama
9969,Family
9969,Comedy
9975,Comedy
9975,Family
9975,Animation
9975,Adventure
9978,Family
9978,Action
9978,Adventure
9981,Family
9981,Romance
9981,Comedy
9982,Comedy
9982,Animation
9982,Family
9986,Family
9986,Comedy
9986,Fantasy
9988,Comedy
9989,Drama
9989,Action
9989,Crime
9991,Comedy
9991,Drama
9992,Fantasy
9992,Adventure
9992,Animation
9992,Family
10003,Adventure
10003,Action
10003,Romance
10003,Thriller
10003,Science Fiction
10008,Thriller
10008,Horror
10012,Horror
10012,Comedy
10013,Romance
10013,Drama
10013,Fantasy
10013,Comedy
10014,Horror
10016,Horror
10016,Action
10016,Science Fiction
10017,Crime
10017,Action
10017,Horror
10017,Science Fiction
10017,Romance
10022,Family
10022,Comedy
10022,Action
10022,Drama
10022,Thriller
10024,Drama
10025,Romance
10025,Drama
10025,Family
10025,Fantasy
10025,Comedy
10027,Action
10027,Crime
10028,Music
10028,Romance
10028,Family
10029,Thriller
10029,Comedy
10029,Crime
10030,Romance
10030,Drama
10030,Comedy
10034,Comedy
10034,Crime
10034,Action
10040,Action
10040,Comedy
10045,Science Fiction
10045,Thriller
10045,Action
10047,Drama
10047,War
10047,Action
10047,History
10047,Adventure
10048,Action
10050,Comedy
10050,Romance
10052,Drama
10053,Thriller
10053,Horror
10054,Adventure
10054,Family
10054,Comedy
10054,Action
10060,Drama
10061,Thriller
10061,Science Fiction
10061,Action
10061,Adventure
10065,Drama
10065,Thriller
10065,Horror
10066,Horror
10067,Comedy
10067,Family
10068,Romance
10068,Drama
10069,Horror
10069,Thriller
10070,Horror
10070,Comedy
10070,Action
10071,Comedy
10072,Thriller
10072,Horror
10073,Comedy
10074,Comedy
10074,Action
10075,Drama
10075,Fantasy
10075,Horror
10075,Romance
10077,Science Fiction
10077,Action
10077,Adventure
10077,Thriller
10090,Action
10090,Crime
10090,Comedy
10090,Adventure
10092,Thriller
10092,Horror
10096,Romance
10096,Comedy
10096,Fantasy
10105,Adventure
10105,Action
10105,Drama
10105,War
10105,History
10115,Drama
10115,Comedy
10117,Adventure
10117,Action
10117,Crime
10117,Drama
10117,Comedy
10131,Horror
10131,Thriller
10132,Drama
10133,Thriller
10133,Science Fiction
10133,Mystery
10135,Thriller
10135,Action
10136,Action
10136,Comedy
10136,Adventure
10137,Comedy
10137,Family
10137,Fantasy
10137,Animation
10138,Science Fiction
10138,Adventure
10138,Action
10139,History
10139,Drama
10140,Fantasy
10140,Adventure
10140,Family
10147,Drama
10147,Comedy
10147,Crime
10152,Comedy
10153,Science Fiction
10154,Comedy
10154,Crime
10154,Romance
10156,Comedy
10159,Thriller
10159,Comedy
10159,Adventure
10159,Action
10160,Thriller
10160,Horror
10162,Romance
10162,Comedy
10163,Science Fiction
10163,Thriller
10163,Horror
10167,Crime
10167,Thriller
10167,Action
10179,Science Fiction
10179,Comedy
10179,Action
10183,Drama
10184,Comedy
10184,Drama
10184,Romance
10185,Horror
10185,Drama
10185,Mystery
10185,Thriller
10185,Crime
10186,Comedy
10186,Music
10187,Drama
10187,Comedy
10188,Comedy
10188,Family
10188,Adventure
10188,Drama
10189,Comedy
10189,Action
10191,Family
10191,Animation
10191,Fantasy
10191,Adventure
10192,Family
10192,Animation
10192,Fantasy
10192,Comedy
10192,Adventure
10193,Comedy
10193,Family
10193,Animation
10195,Adventure
10195,Action
10195,Fantasy
10196,Family
10196,Adventure
10196,Fantasy
10196,Action
10197,Music
10197,Romance
10197,Drama
10198,Romance
10198,Animation
10198,Family
10198,Music
10199,Animation
10199,Adventure
10199,Family
10200,Thriller
10200,Drama
10200,Science Fiction
10201,Comedy
10202,Romance
10202,Family
10202,Fantasy
10202,Comedy
10204,Comedy
10204,Adventure
10204,Action
10207,Romance
10207,Drama
10208,Family
10208,Science Fiction
10208,Comedy
10208,Fantasy
10212,Horror
10212,Western
10212,Thriller
10212,Comedy
10214,Adventure
10214,Family
10214,Comedy
10214,Fantasy
10215,Romance
10215,Comedy
10215,Drama
10215,Fantasy
10217,Drama
10218,Romance
10218,Comedy
10219,Drama
10219,Romance
10220,Crime
10220,Drama
10223,Thriller
10223,Drama
10223,Crime
10225,Horror
10225,Mystery
10225,Thriller
10226,Horror
10226,Thriller
10226,Mystery
10229,Romance
10229,Drama
10238,Drama
10246,Comedy
10253,Action
10253,Science Fiction
10253,Thriller
10253,Horror
10253,Drama
10253,Fantasy
10269,Drama
10269,Romance
10269,Music
10279,Thriller
10279,Drama
10279,Crime
10279,Romance
10280,Thriller
10280,Horror
10281,Thriller
10281,Horror
10283,Thriller
10283,Horror
10285,Horror
10285,Thriller
10285,Fantasy
10288,Horror
10288,Drama
10288,Comedy
10288,Romance
10306,Thriller
10306,Horror
10307,Horror
10312,Drama
10312,Comedy
10313,War
10313,Comedy
10314,Comedy
10314,Romance
10315,Adventure
10315,Animation
10315,Comedy
10315,Family
10316,Drama
10317,Drama
10317,Comedy
10320,Drama
10320,Horror
10320,Thriller
10327,Comedy
10329,Adventure
10329,Drama
10329,Mystery
10329,Thriller
10329,Action
10329,Science Fiction
10330,Comedy
10331,Horror
10333,Drama
10333,Romance
10336,Thriller
10336,Action
10336,Adventure
10336,Fantasy
10336,Horror
10336,Science Fiction
10339,Adventure
10339,Drama
10350,Action
10350,Science Fiction
10353,Comedy
10353,Fantasy
10357,Action
10357,Science Fiction
10357,Thriller
10357,Drama
10358,Comedy
10362,Romance
10362,Drama
10364,War
10364,Drama
10364,Comedy
10366,Action
10366,Science Fiction
10368,Comedy
10368,Drama
10368,War
10375,Action
10375,Thriller
10377,Comedy
10377,Drama
10383,Thriller
10383,Horror
10384,Horror
10384,Science Fiction
10384,Thriller
10385,Drama
10385,Comedy
10386,Adventure
10386,Animation
10386,Family
10386,Fantasy
10386,Science Fiction
10388,Action
10388,Crime
10388,Drama
10388,Thriller
10388,Mystery
10390,Drama
10390,Romance
10391,Thriller
10391,Drama
10391,Crime
10391,Horror
10393,Comedy
10395,Fantasy
10397,Drama
10398,Drama
10398,Thriller
10398,Crime
10398,Mystery
10400,Drama
10402,Comedy
10410,History
10410,Crime
10413,Adventure
10413,Drama
10413,Action
10413,Thriller
10414,Comedy
10414,Family
10416,Comedy
10416,Drama
10416,Romance
10416,Science Fiction
10425,Drama
10425,Action
10425,Thriller
10425,Crime
10426,Comedy
10428,Thriller
10428,Crime
10428,Drama
10428,Action
10431,Thriller
10431,Action
10431,Crime
10436,Romance
10436,Drama
10437,Family
10437,Drama
10437,Fantasy
10437,Comedy
10439,Fantasy
10439,Comedy
10439,Family
10445,Romance
10445,Drama
10448,Adventure
10461,Thriller
10461,Crime
10461,Action
10461,Drama
10468,Comedy
10468,Drama
10471,Comedy
10472,Comedy
10472,Drama
10472,Romance
10472,Family
10476,Drama
10477,Action
10478,Romance
10478,Drama
10478,Comedy
10480,Thriller
10480,Crime
10480,Comedy
10481,Family
10481,Comedy
10483,Action
10483,Science Fiction
10483,Thriller
10488,Fantasy
10488,Adventure
10488,Comedy
10488,Family
10490,Comedy
10496,Horror
10496,Thriller
10501,Family
10501,Adventure
10501,Animation
10501,Comedy
10514,Thriller
10514,Science Fiction
10521,Comedy
10523,History
10523,Drama
10527,Family
10527,Animation
10528,Adventure
10528,Crime
10528,Action
10528,Mystery
10530,Adventure
10530,Family
10530,Drama
10530,Animation
10533,Drama
10533,Romance
10533,History
10534,Action
10534,Drama
10535,Comedy
10535,Action
10537,Music
10537,Drama
10545,Family
10545,Drama
10545,Animation
10549,Drama
10550,Adventure
10550,Thriller
10550,Action
10555,Comedy
10555,Animation
10555,Action
10555,Family
10557,Comedy
10559,Science Fiction
10559,Drama
10559,Thriller
10559,Crime
10560,Music
10560,Drama
10563,Romance
10563,Comedy
10564,Comedy
10564,Drama
10564,Romance
10567,Family
10567,Animation
10569,Crime
10569,Comedy
10569,Action
10571,Romance
10571,Comedy
10571,Drama
10577,Horror
10577,Thriller
10585,Horror
10585,Thriller
10586,Adventure
10588,Family
10588,Fantasy
10588,Comedy
10589,Drama
10589,Action
10589,Comedy
10589,Crime
10590,Action
10590,History
10590,War
10591,Comedy
10592,Drama
10592,War
10603,Family
10603,Comedy
10603,Adventure
10603,Romance
10610,Fantasy
10610,Thriller
10610,Action
10610,Comedy
10611,Drama
10611,Comedy
10615,Action
10615,Comedy
10622,Crime
10622,Action
10622,Comedy
10623,Drama
10623,Crime
10623,Action
10625,Comedy
10628,Crime
10628,Adventure
10628,Comedy
10629,Thriller
10629,Drama
10629,Crime
10632,Crime
10632,Drama
10632,Action
10632,Thriller
10634,Comedy
10637,Drama
10641,Romance
10641,Drama
10642,Drama
10642,Comedy
10642,Romance
10642,Family
10643,Action
10643,Science Fiction
10643,Adventure
10643,Horror
10646,Comedy
10646,Romance
10647,Romance
10647,Drama
10655,Drama
10655,War
10655,History
10656,Thriller
10656,Action
10658,Comedy
10658,Fantasy
10658,Science Fiction
10661,Action
10661,Comedy
10663,Comedy
10664,Horror
10664,Thriller
10673,Drama
10673,Crime
10674,Animation
10674,Family
10674,Adventure
10676,Science Fiction
10676,Horror
10676,Mystery
10678,Comedy
10681,Family
10681,Animation
10683,Comedy
10683,Drama
10684,War
10684,Drama
10684,Thriller
10684,Mystery
10685,Thriller
10685,Mystery
10691,Drama
10691,Romance
10696,Romance
10696,Drama
10705,Romance
10705,Action
10705,Drama
10705,History
10705,War
10707,Comedy
10707,Drama
10708,Comedy
10708,Family
10710,Comedy
10712,Romance
10712,Drama
10715,Family
10715,Comedy
10715,Animation
10718,Action
10719,Fantasy
10719,Family
10719,Comedy
10724,Action
10724,Thriller
10724,Adventure
10724,Science Fiction
10727,Thriller
10727,Horror
10731,Mystery
10731,Crime
10731,Thriller
10731,Drama
10733,Western
10733,War
10733,History
10734,Drama
10734,Crime
10735,Comedy
10739,Romance
10739,Comedy
10740,Mystery
10740,Drama
10740,Thriller
10741,History
10741,Drama
10743,Comedy
10743,Thriller
10743,Crime
10743,Action
10744,Romance
10744,Drama
10748,Science Fiction
10748,Family
10748,Comedy
10756,Mystery
10756,Family
10756,Thriller
10756,Comedy
10756,Fantasy
10758,Comedy
10760,Comedy
10761,Comedy
10761,Romance
10762,Adventure
10762,Thriller
10762,Comedy
10762,Action
10764,Crime
10764,Thriller
10764,Action
10764,Adventure
10765,Comedy
10771,Thriller
10771,Action
10771,Comedy
10771,Science Fiction
10773,Comedy
10773,Drama
10774,Drama
10776,Music
10776,Comedy
10776,Horror
10781,Horror
10782,Thriller
10782,Crime
10782,Action
10782,Drama
10782,Mystery
10783,Action
10783,Thriller
10783,Comedy
10783,Adventure
10783,Romance
10783,Crime
10786,Adventure
10786,Drama
10786,Romance
10786,Action
10796,Action
10796,Science Fiction
10796,Thriller
10800,Family
10800,Animation
10802,Drama
10803,Science Fiction
10803,Romance
10803,Action
10803,Adventure
10806,Comedy
10806,Romance
10808,Romance
10808,Comedy
10808,Fantasy
10808,Family
10822,Drama
10833,Romance
10833,Comedy
10833,Crime
10844,Drama
10858,History
10858,Drama
10861,Adventure
10861,Action
10861,Thriller
10865,Adventure
10865,Science Fiction
10865,Family
10865,Animation
10866,Mystery
10866,Drama
10866,Thriller
10871,Thriller
10871,Mystery
10871,Adventure
10871,Action
10873,Horror
10873,Drama
10876,Drama
10877,Thriller
10877,Action
10877,Crime
10878,Comedy
10878,Crime
10878,Romance
10885,Thriller
10885,Horror
10885,Mystery
10890,Comedy
10890,Action
10894,Romance
10894,Thriller
10894,Horror
10894,Drama
10895,Animation
10895,Family
10913,Comedy
10913,Crime
10913,Romance
10913,Drama
10914,Action
10914,Comedy
10914,Western
10914,Drama
10923,Action
10925,Horror
10925,Comedy
10929,Horror
10930,Drama
10934,Drama
10934,Romance
10934,Comedy
10935,Drama
10935,Action
10935,Western
10935,History
10944,Thriller
10944,Mystery
10947,Comedy
10947,Drama
10947,Family
10947,TV Movie
10947,Music
10950,Drama
10955,Thriller
10955,Crime
10956,Drama
10956,Romance
10956,Comedy
10956,Adventure
10956,Mystery
10970,Comedy
10972,Mystery
10972,Horror
10981,Comedy
10981,Fantasy
10981,Science Fiction
10982,Family
10982,Animation
10982,Comedy
10984,Horror
10984,Thriller
10985,Comedy
10985,Family
10987,Thriller
10987,Horror
10991,Family
10991,Adventure
10991,Animation
10991,Action
10991,Fantasy
10992,Family
10992,Comedy
10994,Drama
10996,Animation
10996,Comedy
10996,Family
10996,Adventure
10998,Drama
10998,Romance
10998,Thriller
10999,Adventure
10999,Thriller
10999,Action
11001,Crime
11001,Comedy
11001,Action
11004,Comedy
11004,Drama
11007,Comedy
11011,Family
11011,Comedy
11013,Drama
11013,Comedy
11013,Romance
11015,Thriller
11015,Mystery
11015,Horror
11022,Action
11022,Crime
11022,Drama
11022,Thriller
11023,Crime
11023,Drama
11024,Fantasy
11024,Comedy
11024,Mystery
11024,Adventure
11025,Comedy
11026,Horror
11026,Thriller
11026,Mystery
11027,Romance
11027,Crime
11027,Drama
11033,Thriller
11033,Mystery
11033,Horror
11036,Romance
11036,Drama
11042,Comedy
11042,Crime
11042,Drama
11051,Drama
11056,Horror
11058,Drama
11058,Horror
11058,Thriller
11058,Science Fiction
11062,Thriller
11062,Drama
11065,Thriller
11065,Romance
11065,Drama
11066,Comedy
11066,Romance
11072,Western
11072,Comedy
11086,Drama
11086,Romance
11090,Comedy
11090,Action
11091,Drama
11091,Comedy
11091,Romance
11093,Drama
11096,Thriller
11096,Mystery
11096,Horror
11109,Crime
11109,Drama
11113,Drama
11113,Romance
11113,Family
11113,Music
11128,Thriller
11128,Drama
11128,Action
11129,Comedy
11129,Drama
11130,Comedy
11130,Romance
11130,Family
11130,Drama
11132,Comedy
11137,Comedy
11137,Romance
11141,Comedy
11141,Thriller
11141,Romance
11141,Action
11152,Horror
11152,Drama
11153,Comedy
11153,Adventure
11153,Romance
11156,History
11156,Drama
11162,Drama
11162,Romance
11165,History
11165,Action
11165,Drama
11165,Adventure
11165,War
11170,Drama
11172,Music
11172,Comedy
11172,Romance
11176,Family
11176,Adventure
11176,Comedy
11184,Drama
11186,Horror
11186,Drama
11190,Drama
11190,Thriller
11190,Mystery
11191,Drama
11191,Romance
11191,Comedy
11194,Documentary
11194,Action
11194,Adventure
11199,Comedy
11199,Adventure
11199,Action
11202,Drama
11202,War
11202,History
11208,Romance
11208,Drama
11208,Mystery
11208,Thriller
11212,Action
11212,Comedy
11212,Family
11212,Adventure
11217,Comedy
11217,Horror
11219,Thriller
11219,Comedy
11219,Mystery
11228,Adventure
11228,Action
11228,Thriller
11229,Drama
11229,Thriller
11229,Comedy
11232,Comedy
11232,Fantasy
11232,Romance
11232,Science Fiction
11237,Thriller
11237,Science Fiction
11237,Action
11237,Adventure
11237,Horror
11240,Comedy
11240,Drama
11240,Romance
11247,Comedy
11249,Drama
11249,Horror
11249,Comedy
11253,Adventure
11253,Science Fiction
11253,Fantasy
11257,Romance
11257,Drama
11258,Thriller
11260,Science Fiction
11260,Adventure
11260,Comedy
11260,Family
11282,Adventure
11282,Comedy
11283,Fantasy
11283,Comedy
11283,Family
11284,Thriller
11284,Comedy
11284,Horror
11287,Comedy
11298,Drama
11298,Horror
11302,Comedy
11306,Drama
11306,Thriller
11308,Comedy
11308,Drama
11313,Drama
11313,Mystery
11321,Drama
11322,Crime
11322,Drama
11322,History
11323,Drama
11323,Comedy
11323,Crime
11324,Thriller
11324,Mystery
11324,Drama
11336,Thriller
11336,Science Fiction
11336,Horror
11342,Fantasy
11342,Horror
11342,Adventure
11342,Comedy
11351,Thriller
11351,Horror
11353,Comedy
11354,Drama
11354,Comedy
11357,Thriller
11357,Horror
11358,Thriller
11358,Adventure
11358,Action
11358,Drama
11359,Adventure
11359,Family
11359,Fantasy
11361,Horror
11361,Thriller
11362,Drama
11362,Adventure
11362,Action
11362,Thriller
11363,Comedy
11363,Romance
11370,Action
11370,Drama
11370,Adventure
11371,Thriller
11371,Action
11371,Crime
11374,Comedy
11375,Action
11375,Adventure
11375,Thriller
11375,Comedy
11377,Horror
11377,Mystery
11377,Thriller
11382,Thriller
11382,Action
11382,Comedy
11386,Thriller
11386,Drama
11386,Romance
11386,Crime
11395,Fantasy
11395,Comedy
11395,Drama
11395,Family
11397,Comedy
11398,Adventure
11398,Action
11398,Crime
11400,Drama
11400,Romance
11400,History
11404,Drama
11404,Comedy
11411,Action
11411,Adventure
11411,Science Fiction
11412,Thriller
11412,Mystery
11412,Action
11412,Crime
11426,War
11426,Romance
11426,Drama
11431,Romance
11431,Drama
11431,Comedy
11439,Mystery
11439,Thriller
11442,Thriller
11442,Horror
11446,Drama
11446,Comedy
11451,Family
11451,Comedy
11451,Adventure
11451,Fantasy
11451,Romance
11452,Romance
11452,Comedy
11453,Comedy
11456,Crime
11456,Thriller
11456,Mystery
11457,Drama
11458,Drama
11458,Thriller
11459,Family
11459,Comedy
11459,Adventure
11460,Horror
11460,Thriller
11467,Romance
11467,Comedy
11468,Drama
11468,Thriller
11468,Mystery
11469,Fantasy
11469,Adventure
11469,Comedy
11470,Horror
11470,Science Fiction
11478,Thriller
11478,Drama
11478,Crime
11495,Horror
11495,Thriller
11495,Drama
11495,Fantasy
11495,Action
11499,History
11499,Drama
11507,Crime
11507,Horror
11507,Thriller
11507,Mystery
11509,Action
11509,Drama
11509,Crime
11509,Western
11516,Documentary
11517,Action
11517,Crime
11517,Comedy
11519,Comedy
11519,Action
11529,Romance
11529,Comedy
11531,Horror
11531,Mystery
11531,Thriller
11535,Action
11535,Science Fiction
11535,Thriller
11536,Action
11536,Drama
11536,Romance
11543,Comedy
11544,Animation
11544,Family
11545,Comedy
11545,Drama
11546,Comedy
11546,Crime
11551,Comedy
11551,Fantasy
11551,Science Fiction
11551,Action
11551,Adventure
11560,Mystery
11560,Crime
11560,Thriller
11560,Drama
11561,Comedy
11561,Romance
11561,Science Fiction
11564,Action
11564,Drama
11564,Horror
11564,Crime
11564,Thriller
11565,Comedy
11565,Crime
11576,Crime
11576,Action
11576,Adventure
11576,Comedy
11577,Western
11583,Drama
11583,Crime
11583,Adventure
11583,Thriller
11586,Fantasy
11586,Thriller
11586,Horror
11588,Science Fiction
11588,Thriller
11588,Mystery
11592,Thriller
11592,Crime
11592,Comedy
11592,Horror
11596,Thriller
11596,Fantasy
11596,Mystery
11596,Horror
11598,Comedy
11600,Drama
11600,War
11601,Thriller
11601,Mystery
11601,Horror
11615,Crime
11615,Drama
11615,Thriller
11618,Fantasy
11618,Thriller
11618,Mystery
11618,Horror
11619,Adventure
11619,Family
11619,Animation
11619,Comedy
11620,Romance
11620,History
11620,Drama
11622,Comedy
11622,Romance
11624,Comedy
11631,Comedy
11631,Romance
11632,Romance
11632,Drama
11635,Comedy
11637,Adventure
11637,Family
11637,Comedy
11637,Romance
11638,Comedy
11638,Romance
11644,Drama
11644,Mystery
11644,Thriller
11648,Romance
11648,Comedy
11658,Action
11658,War
11658,History
11658,Adventure
11658,Drama
11661,War
11661,Romance
11661,Drama
11661,Music
11661,History
11665,Thriller
11665,Comedy
11665,Action
11667,Action
11667,Adventure
11667,Thriller
11676,Adventure
11676,Action
11676,Comedy
11678,Thriller
11678,Adventure
11678,Action
11679,Action
11679,Crime
11679,Drama
11679,Mystery
11679,Thriller
11679,Adventure
11683,Horror
11687,Comedy
11687,Science Fiction
11687,Fantasy
11688,Adventure
11688,Animation
11688,Family
11688,Fantasy
11688,Comedy
11690,Action
11692,Science Fiction
11692,Action
11692,Comedy
11697,Western
11699,Crime
11699,Drama
11702,Crime
11702,Thriller
11702,Action
11702,Drama
11770,Comedy
11770,Action
11775,Romance
11775,Comedy
11775,Crime
11778,Drama
11778,War
11780,Adventure
11798,Drama
11798,Crime
11802,Animation
11802,Family
11804,Drama
11804,Horror
11804,Thriller
11812,Comedy
11812,Romance
11817,Action
11817,Fantasy
11817,Comedy
11818,Action
11818,Adventure
11818,Drama
11820,Romance
11820,Drama
11823,Romance
11823,Comedy
11826,Drama
11826,Thriller
11826,Crime
11827,Science Fiction
11827,Animation
11831,History
11831,Mystery
11831,Drama
11835,Thriller
11835,Action
11835,Crime
11835,Drama
11836,Family
11836,Animation
11836,Comedy
11843,Comedy
11858,War
11858,Comedy
11863,Action
11863,Romance
11863,Thriller
11863,Mystery
11866,Thriller
11866,Drama
11866,Adventure
11866,Action
11870,Family
11870,Comedy
11873,Drama
11876,Drama
11876,War
11876,Adventure
11876,Romance
11887,Family
11887,Romance
11887,Comedy
11887,Music
11887,Drama
11888,Family
11888,Comedy
11888,Adventure
11889,Drama
11889,Romance
11891,Action
11891,Comedy
11892,Crime
11892,Drama
11892,Thriller
11901,Western
11904,Family
11904,Drama
11904,Thriller
11904,Crime
11904,Adventure
11904,Mystery
11904,Action
11908,Comedy
11908,Horror
11917,Horror
11917,Thriller
11917,Crime
11918,Action
11918,Comedy
11918,Science Fiction
11932,Horror
11932,Comedy
11934,Comedy
11934,Drama
11935,Action
11935,Thriller
11935,Science Fiction
11935,Drama
11954,Thriller
11954,Horror
11954,Fantasy
11954,Science Fiction
11956,Comedy
11959,Comedy
11967,Drama
11967,Adventure
11967,Action
11967,Crime
11967,Western
11968,Adventure
11968,Thriller
11968,Action
11968,Crime
11969,Action
11969,Adventure
11969,Drama
11969,Western
11969,History
11971,Romance
11971,Comedy
11971,Drama
11973,Thriller
11973,Drama
11975,Crime
11975,Drama
11975,Thriller
11977,Comedy
11978,Drama
11979,Drama
11979,Fantasy
11979,Horror
11980,Fantasy
11980,Horror
11980,Thriller
11983,Romance
11983,Drama
11983,Thriller
11983,Action
11983,Adventure
12079,Comedy
12079,Crime
12079,Drama
12085,Crime
12085,Comedy
12085,Action
12088,Action
12088,Science Fiction
12088,Thriller
12090,Comedy
12093,Drama
12093,Crime
12094,Action
12094,Documentary
12094,Comedy
12096,Mystery
12096,Family
12096,Crime
12096,Comedy
12096,Action
12100,Drama
12100,Action
12100,History
12100,War
12103,Thriller
12106,Action
12106,Western
12107,Science Fiction
12107,Romance
12107,Comedy
12107,Fantasy
12109,Music
12109,Comedy
12109,Drama
12113,Action
12113,Drama
12113,Thriller
12117,Drama
12117,Mystery
12117,Thriller
12120,Science Fiction
12120,Comedy
12123,Action
12123,Drama
12123,Science Fiction
12123,Thriller
12133,Comedy
12138,Crime
12138,Thriller
12138,Comedy
12138,Adventure
12138,Action
12142,Fantasy
12142,Action
12142,Horror
12142,Thriller
12144,Family
12144,Animation
12144,Adventure
12149,Drama
12149,Thriller
12149,Crime
12150,Drama
12150,Mystery
12150,Crime
12153,Comedy
12154,Drama
12154,Family
12154,Comedy
12155,Family
12155,Fantasy
12155,Adventure
12158,Romance
12158,Horror
12158,Comedy
12159,Drama
12159,Fantasy
12159,Romance
12160,Drama
12160,Action
12160,Western
12162,Drama
12162,Thriller
12162,War
12163,Romance
12163,Drama
12177,Romance
12177,Comedy
12182,Comedy
12182,Music
12182,Romance
12183,Comedy
12183,Romance
12183,Drama
12184,Drama
12192,Thriller
12192,Crime
12192,Horror
12193,Romance
12193,Drama
12193,Comedy
12201,Thriller
12201,Drama
12201,Mystery
12201,Crime
12207,Comedy
12207,Action
12211,Action
12211,Fantasy
12211,Science Fiction
12212,Horror
12220,Drama
12220,Romance
12220,Comedy
12227,Action
12227,Drama
12227,Adventure
12227,Family
12228,Documentary
12228,History
12244,Thriller
12244,Action
12244,Adventure
12244,Animation
12244,Science Fiction
12245,Mystery
12245,Thriller
12245,Crime
12246,History
12247,Drama
12247,Thriller
12257,Romance
12257,Comedy
12257,Drama
12271,Drama
12277,Comedy
12277,Action
12279,Science Fiction
12279,Comedy
12279,Action
12279,Adventure
12279,Family
12281,Crime
12281,Drama
12289,Drama
12289,Action
12289,Adventure
12312,Comedy
12400,Drama
12403,Mystery
12403,Adventure
12403,Thriller
12404,Romance
12404,Drama
12404,Comedy
12405,Romance
12405,Drama
12410,Drama
12412,Drama
12412,War
12429,Family
12429,Animation
12437,Thriller
12437,Fantasy
12437,Science Fiction
12437,Action
12437,Adventure
12454,Drama
12454,Comedy
12479,Comedy
12484,Adventure
12484,Horror
12484,Thriller
12484,Action
12486,Documentary
12486,Comedy
12498,Drama
12506,Drama
12508,Drama
12508,Comedy
12508,Music
12509,Romance
12509,Drama
12535,Comedy
12535,Music
12555,Comedy
12555,Drama
12569,Comedy
12573,Comedy
12573,Drama
12586,Romance
12586,Drama
12589,Science Fiction
12589,Animation
12589,Fantasy
12589,Action
12589,Family
12589,Adventure
